NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-08-30;2020-09-05;Si;;;522.4445;239.9141;152;7700.9280;4879;0;3.4154;41;1;26
CATALUNYA;CATALUNYA;2020-08-29;2020-09-04;No;187.982;0.98683;190.4909;92.1159;7035;1294.5865;98869;0;7.3110;447;76;46
CATALUNYA;CATALUNYA;2020-08-29;2020-09-04;--;;;0.0000;0.0000;95;0.0000;824;0;6.3197;25;2;0
CATALUNYA;CATALUNYA;2020-08-29;2020-09-04;Si;;;536.6500;232.0222;147;7724.6038;4894;0;3.1735;37;0;28
CATALUNYA;CATALUNYA;2020-08-28;2020-09-03;--;;;0.0000;0.0000;98;0.0000;852;0;5.7692;21;1;0
CATALUNYA;CATALUNYA;2020-08-28;2020-09-03;Si;;;560.3257;249.3844;158;7402.6138;4690;0;3.5766;38;0;29
CATALUNYA;CATALUNYA;2020-08-28;2020-09-03;No;190.348;0.996854;190.9491;91.4220;6982;1296.0792;98983;0;7.1976;433;77;44
CATALUNYA;CATALUNYA;2020-08-27;2020-09-02;--;;;0.0000;0.0000;106;0.0000;867;0;5.7647;24;1;0
CATALUNYA;CATALUNYA;2020-08-27;2020-09-02;Si;;;561.9041;250.9628;159;7008.0181;4440;0;3.6038;34;0;24
CATALUNYA;CATALUNYA;2020-08-27;2020-09-02;No;193.668;1.01077;191.6038;91.9195;7020;1296.2233;98994;0;7.2876;465;79;47
CATALUNYA;CATALUNYA;2020-08-26;2020-09-01;Si;;;479.8282;252.5411;160;7358.4190;4662;0;3.9428;38;0;26
CATALUNYA;CATALUNYA;2020-08-26;2020-09-01;No;199.616;1.02985;193.8298;95.0097;7256;1331.4460;101684;0;7.4105;458;69;46
CATALUNYA;CATALUNYA;2020-08-26;2020-09-01;--;;;0.0000;0.0000;108;0.0000;839;0;6.2954;28;1;0
CATALUNYA;CATALUNYA;2020-08-25;2020-08-31;Si;;;479.8282;279.3736;177;7479.9545;4739;0;4.3183;37;0;24
CATALUNYA;CATALUNYA;2020-08-25;2020-08-31;No;203.188;1.04363;194.6940;96.7774;7391;1328.8927;101489;0;7.4303;463;60;40
CATALUNYA;CATALUNYA;2020-08-25;2020-08-31;--;;;0.0000;0.0000;114;0.0000;815;0;6.6002;26;1;0
CATALUNYA;CATALUNYA;2020-08-24;2020-08-30;Si;;;459.3092;271.4817;172;7595.1764;4812;0;4.1242;36;0;31
CATALUNYA;CATALUNYA;2020-08-24;2020-08-30;No;204.861;1.05669;193.8691;99.0427;7564;1349.2145;103041;0;7.3328;464;62;40
CATALUNYA;CATALUNYA;2020-08-24;2020-08-30;--;;;0.0000;0.0000;122;0.0000;937;0;6.4865;28;3;0
CATALUNYA;CATALUNYA;2020-08-23;2020-08-29;No;206.62;1.0704;193.0311;98.4665;7520;1352.5797;103298;0;7.2933;460;60;42
CATALUNYA;CATALUNYA;2020-08-23;2020-08-29;--;;;0.0000;0.0000;122;0.0000;940;0;6.4655;31;3;0
CATALUNYA;CATALUNYA;2020-08-23;2020-08-29;Si;;;465.6228;282.5304;179;7628.3224;4833;0;4.6375;35;1;30
CATALUNYA;CATALUNYA;2020-08-22;2020-08-28;No;211.848;1.10159;192.3109;98.3749;7513;1369.0780;104558;0;7.1854;458;58;43
CATALUNYA;CATALUNYA;2020-08-22;2020-08-28;--;;;0.0000;0.0000;124;0.0000;928;0;6.3319;33;3;0
CATALUNYA;CATALUNYA;2020-08-22;2020-08-28;Si;;;470.3579;304.6278;193;7847.7176;4972;0;4.5256;35;1;32
CATALUNYA;CATALUNYA;2020-08-21;2020-08-27;--;;;0.0000;0.0000;126;0.0000;854;0;6.6429;35;5;0
CATALUNYA;CATALUNYA;2020-08-21;2020-08-27;Si;;;446.6822;310.9413;197;7860.3447;4980;0;4.3398;34;1;32
CATALUNYA;CATALUNYA;2020-08-21;2020-08-27;No;216.313;1.1319;191.1063;99.5271;7601;1349.1359;103035;0;7.4156;477;67;36
CATALUNYA;CATALUNYA;2020-08-20;2020-08-26;Si;;;437.2119;310.9413;197;7369.4677;4669;0;4.5711;32;1;34
CATALUNYA;CATALUNYA;2020-08-20;2020-08-26;No;217.635;1.14937;189.3517;99.6843;7613;1296.0007;98977;0;7.7449;454;66;34
CATALUNYA;CATALUNYA;2020-08-20;2020-08-26;--;;;0.0000;0.0000;123;0.0000;838;0;6.9007;32;6;1
CATALUNYA;CATALUNYA;2020-08-19;2020-08-25;Si;;;391.4388;227.2870;144;6894.3746;4368;0;3.6585;28;2;32
CATALUNYA;CATALUNYA;2020-08-19;2020-08-25;No;214.891;1.15884;185.4366;98.8201;7547;1228.9596;93857;0;7.9737;482;74;38
CATALUNYA;CATALUNYA;2020-08-19;2020-08-25;--;;;0.0000;0.0000;117;0.0000;828;0;6.4951;29;6;1
CATALUNYA;CATALUNYA;2020-08-18;2020-08-24;Si;;;415.1145;200.4545;127;6783.8878;4298;0;3.2124;30;3;31
CATALUNYA;CATALUNYA;2020-08-18;2020-08-24;No;212.606;1.16453;182.5690;97.9166;7478;1188.6433;90778;0;8.1999;499;80;41
CATALUNYA;CATALUNYA;2020-08-18;2020-08-24;--;;;0.0000;0.0000;104;0.0000;819;0;5.3350;28;7;2
CATALUNYA;CATALUNYA;2020-08-17;2020-08-23;No;207.948;1.1644;178.5884;94.8264;7242;1130.2442;86318;0;8.4770;498;80;39
CATALUNYA;CATALUNYA;2020-08-17;2020-08-23;--;;;0.0000;0.0000;97;0.0000;785;0;4.6693;25;5;2
CATALUNYA;CATALUNYA;2020-08-17;2020-08-23;Si;;;430.8984;187.8275;119;6400.3409;4055;0;3.2391;33;3;27
CATALUNYA;CATALUNYA;2020-08-16;2020-08-22;No;206.541;1.16317;177.5671;94.5645;7222;1126.2506;86013;0;8.4689;510;79;36
CATALUNYA;CATALUNYA;2020-08-16;2020-08-22;--;;;0.0000;0.0000;94;0.0000;787;0;4.6572;25;4;2
CATALUNYA;CATALUNYA;2020-08-16;2020-08-22;Si;;;423.0065;183.0923;116;6430.3301;4074;0;2.6725;33;3;24
CATALUNYA;CATALUNYA;2020-08-15;2020-08-21;--;;;0.0000;0.0000;88;0.0000;778;0;4.3137;23;4;2
CATALUNYA;CATALUNYA;2020-08-15;2020-08-21;Si;;;407.2226;165.7301;105;6179.3673;3915;0;2.8371;34;3;22
CATALUNYA;CATALUNYA;2020-08-15;2020-08-21;No;203.405;1.14882;177.0565;93.9360;7174;1104.4361;84347;0;8.6824;522;78;37
CATALUNYA;CATALUNYA;2020-08-14;2020-08-20;--;;;0.0000;0.0000;83;0.0000;848;0;4.3114;25;2;2
CATALUNYA;CATALUNYA;2020-08-14;2020-08-20;Si;;;464.0444;135.7408;86;5645.8741;3577;0;3.0743;35;3;26
CATALUNYA;CATALUNYA;2020-08-14;2020-08-20;No;195.364;1.12444;173.7437;91.5791;6994;1067.0266;81490;0;8.7643;511;65;43
CATALUNYA;CATALUNYA;2020-08-13;2020-08-19;Si;;;492.4553;126.2705;80;6026.2642;3818;0;2.6166;41;4;23
CATALUNYA;CATALUNYA;2020-08-13;2020-08-19;No;188.725;1.11024;169.9857;89.6674;6848;1065.5863;81380;0;8.4803;507;66;43
CATALUNYA;CATALUNYA;2020-08-13;2020-08-19;--;;;0.0000;0.0000;87;0.0000;853;0;4.4048;26;3;1
CATALUNYA;CATALUNYA;2020-08-12;2020-08-18;Si;;;505.0823;164.1517;104;6352.9894;4025;0;3.3016;45;3;24
CATALUNYA;CATALUNYA;2020-08-12;2020-08-18;No;183.495;1.10197;166.5158;86.6165;6615;1055.6480;80621;0;8.3634;481;61;38
CATALUNYA;CATALUNYA;2020-08-12;2020-08-18;--;;;0.0000;0.0000;84;0.0000;827;0;4.4390;24;3;1
CATALUNYA;CATALUNYA;2020-08-11;2020-08-17;Si;;;527.1797;214.6600;136;6166.7403;3907;0;4.2943;48;2;27
CATALUNYA;CATALUNYA;2020-08-11;2020-08-17;No;180.173;1.09729;164.1982;84.6524;6465;1039.2281;79367;0;8.2505;468;58;37
CATALUNYA;CATALUNYA;2020-08-11;2020-08-17;--;;;0.0000;0.0000;86;0.0000;788;0;5.4194;23;2;0
CATALUNYA;CATALUNYA;2020-08-10;2020-08-16;No;178.118;1.09535;162.6138;83.7620;6397;1047.7261;80016;0;8.1120;456;56;43
CATALUNYA;CATALUNYA;2020-08-10;2020-08-16;--;;;0.0000;0.0000;90;0.0000;834;0;6.4555;21;2;0
CATALUNYA;CATALUNYA;2020-08-10;2020-08-16;Si;;;539.8068;243.0709;154;6127.2807;3882;0;4.6681;47;3;25
CATALUNYA;CATALUNYA;2020-08-09;2020-08-15;--;;;0.0000;0.0000;89;0.0000;832;0;6.4713;19;3;0
CATALUNYA;CATALUNYA;2020-08-09;2020-08-15;Si;;;538.2284;239.9141;152;6010.4804;3808;0;4.7310;48;3;29
CATALUNYA;CATALUNYA;2020-08-09;2020-08-15;No;176.425;1.09427;161.2259;83.0026;6339;1044.2431;79750;0;8.1068;460;60;41
CATALUNYA;CATALUNYA;2020-08-08;2020-08-14;--;;;0.0000;0.0000;90;0.0000;833;0;6.7155;19;3;0
CATALUNYA;CATALUNYA;2020-08-08;2020-08-14;Si;;;539.8068;241.4925;153;6264.6000;3969;0;4.6972;47;4;29
CATALUNYA;CATALUNYA;2020-08-08;2020-08-14;No;175.841;1.09474;160.6235;83.1204;6348;1076.0876;82182;0;7.8263;460;60;37
CATALUNYA;CATALUNYA;2020-08-07;2020-08-13;Si;;;554.0122;328.3035;208;6341.9407;4018;0;5.8634;49;4;24
CATALUNYA;CATALUNYA;2020-08-07;2020-08-13;No;173.624;1.08306;160.3093;82.1645;6275;1075.2234;82116;0;7.7059;458;64;35
CATALUNYA;CATALUNYA;2020-08-07;2020-08-13;--;;;0.0000;0.0000;89;0.0000;737;0;7.1923;15;3;0
CATALUNYA;CATALUNYA;2020-08-06;2020-08-12;Si;;;580.8447;366.1847;232;6267.7568;3971;0;6.5996;45;3;24
CATALUNYA;CATALUNYA;2020-08-06;2020-08-12;No;170.285;1.06597;159.7462;80.3183;6134;1070.1823;81731;0;7.6707;471;74;37
CATALUNYA;CATALUNYA;2020-08-06;2020-08-12;--;;;0.0000;0.0000;93;0.0000;771;0;7.1429;16;2;0
CATALUNYA;CATALUNYA;2020-08-05;2020-08-11;Si;;;620.3043;340.9306;216;6250.3945;3960;0;6.0299;44;4;24
CATALUNYA;CATALUNYA;2020-08-05;2020-08-11;No;168.462;1.0506;160.3486;79.8993;6102;1057.0621;80729;0;7.7545;475;84;35
CATALUNYA;CATALUNYA;2020-08-05;2020-08-11;--;;;0.0000;0.0000;92;0.0000;836;0;6.3260;19;3;0
CATALUNYA;CATALUNYA;2020-08-04;2020-08-10;No;166.925;1.03434;161.3830;79.5457;6075;1056.3943;80678;0;7.8159;460;86;36
CATALUNYA;CATALUNYA;2020-08-04;2020-08-10;--;;;0.0000;0.0000;96;0.0000;914;0;5.8954;24;5;0
CATALUNYA;CATALUNYA;2020-08-04;2020-08-10;Si;;;625.0394;312.5197;198;6266.1784;3970;0;5.6808;38;4;24
CATALUNYA;CATALUNYA;2020-08-03;2020-08-09;No;165.432;1.01947;162.2734;78.8518;6022;1028.5697;78553;0;7.8722;469;84;28
CATALUNYA;CATALUNYA;2020-08-03;2020-08-09;--;;;0.0000;0.0000;100;0.0000;910;0;5.1397;27;25;0
CATALUNYA;CATALUNYA;2020-08-03;2020-08-09;Si;;;606.0988;296.7359;188;6365.6165;4033;0;5.4900;40;3;27
CATALUNYA;CATALUNYA;2020-08-02;2020-08-08;--;;;0.0000;0.0000;103;0.0000;909;0;5.2573;40;26;0
CATALUNYA;CATALUNYA;2020-08-02;2020-08-08;Si;;;609.2556;298.3142;189;6578.6981;4168;0;5.3699;41;2;26
CATALUNYA;CATALUNYA;2020-08-02;2020-08-08;No;162.887;1.00597;161.9198;78.2233;5974;1022.9393;78123;0;7.8781;460;83;28
CATALUNYA;CATALUNYA;2020-08-01;2020-08-07;--;;;0.0000;0.0000;104;0.0000;928;0;5.2516;48;28;0
CATALUNYA;CATALUNYA;2020-08-01;2020-08-07;Si;;;617.1475;298.3142;189;6763.3688;4285;0;5.1811;46;1;27
CATALUNYA;CATALUNYA;2020-08-01;2020-08-07;No;160.994;0.997915;161.3306;77.5031;5919;994.2897;75935;0;8.1278;455;83;33
CATALUNYA;CATALUNYA;2020-07-31;2020-08-06;Si;;;550.8554;225.7086;143;6951.1964;4404;0;3.8347;47;1;28
CATALUNYA;CATALUNYA;2020-07-31;2020-08-06;No;164.249;1.01958;161.0949;78.1447;5968;987.7689;75437;0;8.3111;464;92;35
CATALUNYA;CATALUNYA;2020-07-31;2020-08-06;--;;;0.0000;0.0000;99;0.0000;947;0;5.1282;64;29;0
CATALUNYA;CATALUNYA;2020-07-30;2020-08-05;Si;;;511.3959;214.6600;136;6824.9258;4324;0;4.1040;51;1;29
CATALUNYA;CATALUNYA;2020-07-30;2020-08-05;No;168.814;1.03488;163.1245;79.4279;6066;980.6589;74894;0;8.4644;456;87;39
CATALUNYA;CATALUNYA;2020-07-30;2020-08-05;--;;;0.0000;0.0000;90;0.0000;953;0;5.0847;71;29;0
CATALUNYA;CATALUNYA;2020-07-29;2020-08-04;No;172.191;1.04834;164.2506;80.4492;6144;1010.1596;77147;0;8.3680;459;77;42
CATALUNYA;CATALUNYA;2020-07-29;2020-08-04;--;;;0.0000;0.0000;102;0.0000;956;0;5.5907;73;29;0
CATALUNYA;CATALUNYA;2020-07-29;2020-08-04;Si;;;516.1310;279.3736;177;6805.9852;4312;0;5.2044;57;0;28
CATALUNYA;CATALUNYA;2020-07-28;2020-08-03;No;175.392;1.05555;166.1623;81.8372;6250;999.0952;76302;0;8.5338;471;82;41
CATALUNYA;CATALUNYA;2020-07-28;2020-08-03;--;;;0.0000;0.0000;104;0.0000;908;0;6.0134;72;27;0
CATALUNYA;CATALUNYA;2020-07-28;2020-08-03;Si;;;484.5634;312.5197;198;6719.1741;4257;0;5.5419;60;0;27
CATALUNYA;CATALUNYA;2020-07-27;2020-08-02;--;;;0.0000;0.0000;95;0.0000;897;0;6.3134;83;7;0
CATALUNYA;CATALUNYA;2020-07-27;2020-08-02;Si;;;501.9256;309.3629;196;6457.1626;4091;0;5.5302;60;0;27
CATALUNYA;CATALUNYA;2020-07-27;2020-08-02;No;177.592;1.06159;167.2884;83.4216;6371;997.2227;76159;0;8.5303;472;94;45
CATALUNYA;CATALUNYA;2020-07-26;2020-08-01;--;;;0.0000;0.0000;95;0.0000;910;0;6.5628;82;5;0
CATALUNYA;CATALUNYA;2020-07-26;2020-08-01;Si;;;516.1310;310.9413;197;6469.7897;4099;0;5.5730;56;0;28
CATALUNYA;CATALUNYA;2020-07-26;2020-08-01;No;177.593;1.05919;167.6681;83.6965;6392;1008.5097;77021;0;8.5738;518;101;47
CATALUNYA;CATALUNYA;2020-07-25;2020-07-31;Si;;;565.0609;318.8332;202;6357.7246;4028;0;5.6598;60;0;28
CATALUNYA;CATALUNYA;2020-07-25;2020-07-31;No;178.036;1.05393;168.9251;83.8275;6402;1007.2003;76921;0;8.5101;518;106;49
CATALUNYA;CATALUNYA;2020-07-25;2020-07-31;--;;;0.0000;0.0000;98;0.0000;921;0;6.3736;76;4;0
CATALUNYA;CATALUNYA;2020-07-24;2020-07-30;Si;;;565.0609;325.1467;206;6240.9243;3954;0;6.0111;70;0;27
CATALUNYA;CATALUNYA;2020-07-24;2020-07-30;No;175.763;1.05338;166.8563;82.9502;6335;1007.6848;76958;0;8.3121;557;107;46
CATALUNYA;CATALUNYA;2020-07-24;2020-07-30;--;;;0.0000;0.0000;108;0.0000;903;0;7.3908;74;3;0
CATALUNYA;CATALUNYA;2020-07-23;2020-07-29;Si;;;544.5419;296.7359;188;6307.2163;3996;0;5.0386;78;0;25
CATALUNYA;CATALUNYA;2020-07-23;2020-07-29;No;177.291;1.0723;165.3374;83.6965;6392;1016.1959;77608;0;8.2098;586;119;38
CATALUNYA;CATALUNYA;2020-07-23;2020-07-29;--;;;0.0000;0.0000;123;0.0000;903;0;7.6233;76;2;0
CATALUNYA;CATALUNYA;2020-07-22;2020-07-28;No;178.634;1.09967;162.4436;83.8013;6400;984.0764;75155;0;8.4140;608;148;37
CATALUNYA;CATALUNYA;2020-07-22;2020-07-28;--;;;0.0000;0.0000;118;0.0000;874;0;7.6389;76;1;0
CATALUNYA;CATALUNYA;2020-07-22;2020-07-28;Si;;;544.5419;236.7573;150;6420.8599;4068;0;3.8284;67;0;24
CATALUNYA;CATALUNYA;2020-07-21;2020-07-27;No;179.015;1.13797;157.3108;84.3250;6440;971.1919;74171;0;8.5649;635;166;39
CATALUNYA;CATALUNYA;2020-07-21;2020-07-27;--;;;0.0000;0.0000;112;0.0000;838;0;7.8502;78;1;0
CATALUNYA;CATALUNYA;2020-07-21;2020-07-27;Si;;;478.2498;172.0436;109;6305.6379;3995;0;2.8917;66;0;21
CATALUNYA;CATALUNYA;2020-07-20;2020-07-26;--;;;0.0000;0.0000;127;0.0000;824;0;7.9657;67;2;0
CATALUNYA;CATALUNYA;2020-07-20;2020-07-26;Si;;;475.0931;192.5626;122;6480.8384;4106;0;3.3276;61;2;19
CATALUNYA;CATALUNYA;2020-07-20;2020-07-26;No;178.603;1.18106;151.2221;83.8668;6405;957.3516;73114;0;8.6707;654;156;39
CATALUNYA;CATALUNYA;2020-07-19;2020-07-25;Si;;;475.0931;205.1897;130;6591.3252;4176;0;3.4647;73;2;13
CATALUNYA;CATALUNYA;2020-07-19;2020-07-25;No;185.377;1.23895;149.6246;83.9715;6413;940.5783;71833;0;8.7294;617;153;39
CATALUNYA;CATALUNYA;2020-07-19;2020-07-25;--;;;0.0000;0.0000;129;0.0000;813;0;7.6923;58;2;0
CATALUNYA;CATALUNYA;2020-07-18;2020-07-24;Si;;;465.6228;246.2276;156;6591.3252;4176;0;4.6356;66;2;11
CATALUNYA;CATALUNYA;2020-07-18;2020-07-24;No;197.102;1.3397;147.1237;85.0976;6499;930.0376;71028;0;8.9797;605;143;32
CATALUNYA;CATALUNYA;2020-07-18;2020-07-24;--;;;0.0000;0.0000;134;0.0000;794;0;7.8780;60;3;0
CATALUNYA;CATALUNYA;2020-07-17;2020-07-23;Si;;;445.1038;239.9141;152;6455.5843;4090;0;4.7089;53;2;9
CATALUNYA;CATALUNYA;2020-07-17;2020-07-23;No;205.897;1.46357;140.6814;83.9060;6408;886.9978;67741;0;9.3185;551;139;31
CATALUNYA;CATALUNYA;2020-07-17;2020-07-23;--;;;0.0000;0.0000;125;0.0000;827;0;6.3647;50;8;0
CATALUNYA;CATALUNYA;2020-07-16;2020-07-22;No;204.063;1.53906;132.5894;81.6408;6235;841.2213;64245;0;9.5058;520;124;29
CATALUNYA;CATALUNYA;2020-07-16;2020-07-22;--;;;0.0000;0.0000;130;0.0000;812;0;6.8664;46;8;0
CATALUNYA;CATALUNYA;2020-07-16;2020-07-22;Si;;;441.9470;247.8060;157;6174.6322;3912;0;4.8048;44;2;8
CATALUNYA;CATALUNYA;2020-07-15;2020-07-21;No;196.702;1.58097;124.4187;78.6423;6006;796.7935;60852;0;9.4636;468;99;25
CATALUNYA;CATALUNYA;2020-07-15;2020-07-21;--;;;0.0000;0.0000;122;0.0000;764;0;7.1809;44;11;0
CATALUNYA;CATALUNYA;2020-07-15;2020-07-21;Si;;;448.2606;307.7845;195;5862.1125;3714;0;6.3346;47;2;9
CATALUNYA;CATALUNYA;2020-07-14;2020-07-20;--;;;0.0000;0.0000;133;0.0000;737;0;7.0055;39;11;0
CATALUNYA;CATALUNYA;2020-07-14;2020-07-20;Si;;;475.0931;306.2061;194;5822.6529;3689;0;6.3712;47;2;9
CATALUNYA;CATALUNYA;2020-07-14;2020-07-20;No;183.96;1.60839;114.3757;72.9857;5574;740.8430;56579;0;9.2512;447;70;19
CATALUNYA;CATALUNYA;2020-07-13;2020-07-19;--;;;0.0000;0.0000;115;0.0000;694;0;6.7153;38;10;0
CATALUNYA;CATALUNYA;2020-07-13;2020-07-19;Si;;;435.6335;282.5304;179;5797.3988;3673;0;5.8770;47;0;7
CATALUNYA;CATALUNYA;2020-07-13;2020-07-19;No;168.499;1.63015;103.3637;67.3553;5144;704.8346;53829;0;9.1726;410;75;13
CATALUNYA;CATALUNYA;2020-07-12;2020-07-18;Si;;;413.5362;269.9034;171;5705.8526;3615;0;5.9025;36;0;9
CATALUNYA;CATALUNYA;2020-07-12;2020-07-18;No;165.599;1.65125;100.2866;65.6531;5014;693.4167;52957;0;9.0063;376;67;11
CATALUNYA;CATALUNYA;2020-07-12;2020-07-18;--;;;0.0000;0.0000;112;0.0000;694;0;6.4234;35;10;0
CATALUNYA;CATALUNYA;2020-07-11;2020-07-17;Si;;;370.9198;219.3951;139;5349.1382;3389;0;4.6698;34;0;9
CATALUNYA;CATALUNYA;2020-07-11;2020-07-17;No;160.686;1.6964;94.7216;62.0260;4737;661.0615;50486;0;8.7920;372;66;12
CATALUNYA;CATALUNYA;2020-07-11;2020-07-17;--;;;0.0000;0.0000;108;0.0000;693;0;6.1404;31;8;0
CATALUNYA;CATALUNYA;2020-07-10;2020-07-16;Si;;;340.9306;205.1897;130;5244.9649;3323;0;4.3508;33;0;9
CATALUNYA;CATALUNYA;2020-07-10;2020-07-16;No;150.094;1.75488;85.5297;56.7754;4336;620.9547;47423;0;8.6247;354;55;11
CATALUNYA;CATALUNYA;2020-07-10;2020-07-16;--;;;0.0000;0.0000;102;0.0000;621;0;6.6667;33;5;0
CATALUNYA;CATALUNYA;2020-07-09;2020-07-15;No;137.192;1.80429;76.0366;50.9485;3891;578.0720;44148;0;8.3615;328;54;10
CATALUNYA;CATALUNYA;2020-07-09;2020-07-15;--;;;0.0000;0.0000;78;0.0000;517;0;5.2632;25;5;0
CATALUNYA;CATALUNYA;2020-07-09;2020-07-15;Si;;;312.5197;194.1410;123;5492.7710;3480;0;4.3324;25;0;10
CATALUNYA;CATALUNYA;2020-07-08;2020-07-14;--;;;0.0000;0.0000;83;0.0000;476;0;6.7797;22;4;0
CATALUNYA;CATALUNYA;2020-07-08;2020-07-14;Si;;;225.7086;140.4760;89;5319.1489;3370;0;3.0537;23;0;9
CATALUNYA;CATALUNYA;2020-07-08;2020-07-14;No;123.825;1.82174;67.9707;45.7764;3496;544.3027;41569;0;7.9225;336;53;12
CATALUNYA;CATALUNYA;2020-07-07;2020-07-13;--;;;0.0000;0.0000;61;0.0000;447;0;6.0948;20;4;0
CATALUNYA;CATALUNYA;2020-07-07;2020-07-13;Si;;;209.9248;168.8869;107;5226.0243;3311;0;2.8946;24;1;10
CATALUNYA;CATALUNYA;2020-07-07;2020-07-13;No;111.341;1.83458;60.6904;41.3900;3161;527.0449;40251;0;7.3686;294;51;14
CATALUNYA;CATALUNYA;2020-07-06;2020-07-12;Si;;;190.9842;153.1030;97;4900.8775;3105;0;2.7540;28;1;12
CATALUNYA;CATALUNYA;2020-07-06;2020-07-12;No;97.189;1.82594;53.2269;36.0083;2750;505.7148;38622;0;6.6868;276;39;12
CATALUNYA;CATALUNYA;2020-07-06;2020-07-12;--;;;0.0000;0.0000;59;0.0000;388;0;5.9896;19;5;0
CATALUNYA;CATALUNYA;2020-07-05;2020-07-11;Si;;;181.5139;143.6328;91;4643.6012;2942;0;2.4082;28;1;10
CATALUNYA;CATALUNYA;2020-07-05;2020-07-11;No;93.1335;1.8233;51.0795;34.6335;2645;494.7159;37782;0;6.5709;275;38;10
CATALUNYA;CATALUNYA;2020-07-05;2020-07-11;--;;;0.0000;0.0000;57;0.0000;383;0;6.0686;22;5;0
CATALUNYA;CATALUNYA;2020-07-04;2020-07-10;Si;;;176.7788;151.5247;96;4545.7415;2880;0;2.7913;29;1;9
CATALUNYA;CATALUNYA;2020-07-04;2020-07-10;No;86.153;1.78406;48.2905;32.6956;2497;481.0065;36735;0;6.3725;249;41;11
CATALUNYA;CATALUNYA;2020-07-04;2020-07-10;--;;;0.0000;0.0000;53;0.0000;368;0;6.8681;22;5;0
CATALUNYA;CATALUNYA;2020-07-03;2020-07-09;No;73.905;1.71504;43.0922;28.7543;2196;463.9320;35431;0;5.4464;256;36;12
CATALUNYA;CATALUNYA;2020-07-03;2020-07-09;--;;;0.0000;0.0000;47;0.0000;335;0;6.6465;17;3;0
CATALUNYA;CATALUNYA;2020-07-03;2020-07-09;Si;;;175.2004;135.7408;86;4244.2704;2689;0;2.6037;26;1;11
CATALUNYA;CATALUNYA;2020-07-02;2020-07-08;No;63.0707;1.64283;38.3914;25.0880;1916;448.1669;34227;0;4.9225;238;29;13
CATALUNYA;CATALUNYA;2020-07-02;2020-07-08;--;;;0.0000;0.0000;40;0.0000;306;0;7.6159;16;3;0
CATALUNYA;CATALUNYA;2020-07-02;2020-07-08;Si;;;154.6814;118.3786;75;3821.2639;2421;0;2.3030;29;1;11
CATALUNYA;CATALUNYA;2020-07-01;2020-07-07;--;;;0.0000;0.0000;33;0.0000;278;0;4.7101;16;1;0
CATALUNYA;CATALUNYA;2020-07-01;2020-07-07;Si;;;121.5354;85.2326;54;3622.3877;2295;0;1.5292;30;1;10
CATALUNYA;CATALUNYA;2020-07-01;2020-07-07;No;54.2748;1.64878;32.9182;22.1942;1695;435.8585;33287;0;4.4625;215;23;16
CATALUNYA;CATALUNYA;2020-06-30;2020-07-06;--;;;0.0000;0.0000;29;0.0000;269;0;3.7594;16;1;0
CATALUNYA;CATALUNYA;2020-06-30;2020-07-06;Si;;;85.2326;41.0379;26;3464.5495;2195;0;1.3978;28;0;10
CATALUNYA;CATALUNYA;2020-06-30;2020-07-06;No;48.3915;1.6595;29.1602;19.3004;1474;427.2820;32632;0;3.9448;192;21;17
CATALUNYA;CATALUNYA;2020-06-29;2020-07-05;Si;;;82.0758;37.8811;24;3305.1328;2094;0;1.4312;26;0;10
CATALUNYA;CATALUNYA;2020-06-29;2020-07-05;No;43.9938;1.69518;25.9522;17.2185;1315;428.4997;32725;0;3.7300;190;19;17
CATALUNYA;CATALUNYA;2020-06-29;2020-07-05;--;;;0.0000;0.0000;21;0.0000;258;0;3.5433;15;0;0
CATALUNYA;CATALUNYA;2020-06-28;2020-07-04;Si;;;82.0758;37.8811;24;3352.4843;2124;0;1.4136;25;0;11
CATALUNYA;CATALUNYA;2020-06-28;2020-07-04;No;42.0964;1.69119;24.8916;16.4460;1256;427.8450;32675;0;3.6296;184;15;17
CATALUNYA;CATALUNYA;2020-06-28;2020-07-04;--;;;0.0000;0.0000;21;0.0000;257;0;3.5573;10;0;0
CATALUNYA;CATALUNYA;2020-06-27;2020-07-03;No;40.5363;1.7038;23.7917;15.5949;1191;431.9173;32986;0;3.4454;190;13;16
CATALUNYA;CATALUNYA;2020-06-27;2020-07-03;--;;;0.0000;0.0000;17;0.0000;270;0;2.6316;7;0;0
CATALUNYA;CATALUNYA;2020-06-27;2020-07-03;Si;;;69.4488;25.2541;16;3377.7384;2140;0;0.9254;25;0;11
CATALUNYA;CATALUNYA;2020-06-26;2020-07-02;No;35.4083;1.64888;21.4740;14.3378;1095;436.9061;33367;0;3.1092;162;16;15
CATALUNYA;CATALUNYA;2020-06-26;2020-07-02;--;;;0.0000;0.0000;16;0.0000;280;0;2.1818;5;0;0
CATALUNYA;CATALUNYA;2020-06-26;2020-07-02;Si;;;72.6055;39.4595;25;3571.8795;2263;0;1.3929;28;0;11
CATALUNYA;CATALUNYA;2020-06-25;2020-07-01;--;;;0.0000;0.0000;16;0.0000;310;0;1.3158;5;1;0
